# Gaussian folded, width=10 cm^-1
# [cm^-1] [(D/Å)^2 amu^-1]
0.000      1.09809e-02      9.99803e-01 
1.000      1.06806e-02      9.99808e-01 
2.000      9.82819e-03      9.99824e-01 
3.000      8.55593e-03      9.99846e-01 
4.000      7.04659e-03      9.99874e-01 
5.000      5.49045e-03      9.99901e-01 
6.000      4.04720e-03      9.99927e-01 
7.000      2.82241e-03      9.99949e-01 
8.000      1.86209e-03      9.99967e-01 
9.000      1.16225e-03      9.99979e-01 
10.000      6.86307e-04      9.99988e-01 
11.000      3.83401e-04      9.99993e-01 
12.000      2.02631e-04      9.99996e-01 
13.000      1.01315e-04      9.99998e-01 
14.000      4.79251e-05      9.99999e-01 
15.000      2.14471e-05      1.00000e+00 
16.000      9.08011e-06      1.00000e+00 
17.000      3.63690e-06      1.00000e+00 
18.000      1.37813e-06      1.00000e+00 
19.000      4.94043e-07      1.00000e+00 
20.000      1.67555e-07      1.00000e+00 
21.000      5.37612e-08      1.00000e+00 
22.000      1.63191e-08      1.00000e+00 
23.000      4.68644e-09      1.00000e+00 
24.000      1.27323e-09      1.00000e+00 
25.000      3.27256e-10      1.00000e+00 
26.000      7.95769e-11      1.00000e+00 
27.000      1.83064e-11      1.00000e+00 
28.000      3.98417e-12      1.00000e+00 
29.000      8.20331e-13      1.00000e+00 
30.000      1.59793e-13      1.00000e+00 
31.000      2.94473e-14      1.00000e+00 
32.000      5.13393e-15      1.00000e+00 
33.000      8.46782e-16      1.00000e+00 
34.000      1.32133e-16      1.00000e+00 
35.000      1.95060e-17      1.00000e+00 
36.000      2.72423e-18      1.00000e+00 
37.000      3.59945e-19      1.00000e+00 
38.000      4.49931e-20      1.00000e+00 
39.000      5.32075e-21      1.00000e+00 
40.000      5.95276e-22      1.00000e+00 
41.000      6.30059e-23      1.00000e+00 
42.000      6.30902e-24      1.00000e+00 
43.000      5.97668e-25      1.00000e+00 
44.000      5.35643e-26      1.00000e+00 
45.000      4.54160e-27      1.00000e+00 
46.000      3.64300e-28      1.00000e+00 
47.000      2.76457e-29      1.00000e+00 
48.000      1.98479e-30      1.00000e+00 
49.000      1.34809e-31      1.00000e+00 
50.000      8.66241e-33      1.00000e+00 
51.000      5.26597e-34      1.00000e+00 
52.000      3.02996e-35      1.00000e+00 
53.000      1.89994e-36      1.00000e+00 
54.000      4.34406e-36      1.00000e+00 
55.000      6.80758e-35      1.00000e+00 
56.000      1.02925e-33      1.00000e+00 
57.000      1.47228e-32      1.00000e+00 
58.000      1.99240e-31      1.00000e+00 
59.000      2.55083e-30      1.00000e+00 
60.000      3.08962e-29      1.00000e+00 
61.000      3.54035e-28      1.00000e+00 
62.000      3.83799e-27      1.00000e+00 
63.000      3.93622e-26      1.00000e+00 
64.000      3.81920e-25      1.00000e+00 
65.000      3.50577e-24      1.00000e+00 
66.000      3.04447e-23      1.00000e+00 
67.000      2.50126e-22      1.00000e+00 
68.000      1.94411e-21      1.00000e+00 
69.000      1.42956e-20      1.00000e+00 
70.000      9.94494e-20      1.00000e+00 
71.000      6.54514e-19      1.00000e+00 
72.000      4.07524e-18      1.00000e+00 
73.000      2.40052e-17      1.00000e+00 
74.000      1.33775e-16      1.00000e+00 
75.000      7.05278e-16      1.00000e+00 
76.000      3.51775e-15      1.00000e+00 
77.000      1.65992e-14      1.00000e+00 
78.000      7.41015e-14      1.00000e+00 
79.000      3.12957e-13      1.00000e+00 
80.000      1.25043e-12      1.00000e+00 
81.000      4.72663e-12      1.00000e+00 
82.000      1.69029e-11      1.00000e+00 
83.000      5.71860e-11      1.00000e+00 
84.000      1.83035e-10      1.00000e+00 
85.000      5.54240e-10      1.00000e+00 
86.000      1.58774e-09      1.00000e+00 
87.000      4.30305e-09      1.00000e+00 
88.000      1.10330e-08      1.00000e+00 
89.000      2.67624e-08      1.00000e+00 
90.000      6.14152e-08      1.00000e+00 
91.000      1.33335e-07      1.00000e+00 
92.000      2.73861e-07      1.00000e+00 
93.000      5.32151e-07      1.00000e+00 
94.000      9.78263e-07      1.00000e+00 
95.000      1.70135e-06      1.00000e+00 
96.000      2.79931e-06      1.00000e+00 
97.000      4.35738e-06      1.00000e+00 
98.000      6.41678e-06      1.00000e+00 
99.000      8.93977e-06      1.00000e+00 
100.000      1.17829e-05      1.00000e+00 
101.000      1.46926e-05      1.00000e+00 
102.000      1.73324e-05      1.00000e+00 
103.000      1.93437e-05      1.00000e+00 
104.000      2.04238e-05      1.00000e+00 
105.000      2.04010e-05      1.00000e+00 
106.000      1.92790e-05      1.00000e+00 
107.000      1.72359e-05      1.00000e+00 
108.000      1.45781e-05      1.00000e+00 
109.000      1.16651e-05      1.00000e+00 
110.000      8.83060e-06      1.00000e+00 
111.000      6.32428e-06      1.00000e+00 
112.000      4.28498e-06      1.00000e+00 
113.000      2.74666e-06      1.00000e+00 
114.000      1.66563e-06      1.00000e+00 
115.000      9.55584e-07      1.00000e+00 
116.000      5.18654e-07      1.00000e+00 
117.000      2.66320e-07      1.00000e+00 
118.000      1.29374e-07      1.00000e+00 
119.000      5.94578e-08      1.00000e+00 
120.000      2.58516e-08      1.00000e+00 
121.000      1.06337e-08      1.00000e+00 
122.000      4.13807e-09      1.00000e+00 
123.000      1.52346e-09      1.00000e+00 
124.000      5.30615e-10      1.00000e+00 
125.000      1.74842e-10      1.00000e+00 
126.000      5.45043e-11      1.00000e+00 
127.000      1.60743e-11      1.00000e+00 
128.000      4.48490e-12      1.00000e+00 
129.000      1.18383e-12      1.00000e+00 
130.000      2.95627e-13      1.00000e+00 
131.000      6.98421e-14      1.00000e+00 
132.000      1.56102e-14      1.00000e+00 
133.000      3.30077e-15      1.00000e+00 
134.000      6.60299e-16      1.00000e+00 
135.000      1.24964e-16      1.00000e+00 
136.000      2.23740e-17      1.00000e+00 
137.000      3.78985e-18      1.00000e+00 
138.000      6.07320e-19      1.00000e+00 
139.000      9.20727e-20      1.00000e+00 
140.000      1.32057e-20      1.00000e+00 
141.000      1.79189e-21      1.00000e+00 
142.000      2.30026e-22      1.00000e+00 
143.000      2.79358e-23      1.00000e+00 
144.000      3.20968e-24      1.00000e+00 
145.000      3.48884e-25      1.00000e+00 
146.000      3.58771e-26      1.00000e+00 
147.000      3.49037e-27      1.00000e+00 
148.000      3.21250e-28      1.00000e+00 
149.000      2.79726e-29      1.00000e+00 
150.000      2.30430e-30      1.00000e+00 
151.000      1.79582e-31      1.00000e+00 
152.000      1.32405e-32      1.00000e+00 
153.000      9.23561e-34      1.00000e+00 
154.000      6.09457e-35      1.00000e+00 
155.000      3.80485e-36      1.00000e+00 
156.000      2.24725e-37      1.00000e+00 
157.000      1.25568e-38      1.00000e+00 
158.000      6.63786e-40      1.00000e+00 
159.000      3.31966e-41      1.00000e+00 
160.000      1.57064e-42      1.00000e+00 
161.000      7.03035e-44      1.00000e+00 
162.000      2.97711e-45      1.00000e+00 
163.000      1.19270e-46      1.00000e+00 
164.000      4.52048e-48      1.00000e+00 
165.000      1.62090e-49      1.00000e+00 
166.000      5.49849e-51      1.00000e+00 
167.000      1.76461e-52      1.00000e+00 
168.000      5.35764e-54      1.00000e+00 
169.000      1.53892e-55      1.00000e+00 
170.000      4.18190e-57      1.00000e+00 
171.000      1.07510e-58      1.00000e+00 
172.000      2.61484e-60      1.00000e+00 
173.000      6.01667e-62      1.00000e+00 
174.000      1.30974e-63      1.00000e+00 
175.000      2.69732e-65      1.00000e+00 
176.000      5.25530e-67      1.00000e+00 
177.000      9.68678e-69      1.00000e+00 
178.000      1.68919e-70      1.00000e+00 
179.000      2.78674e-72      1.00000e+00 
180.000      4.34942e-74      1.00000e+00 
181.000      6.42220e-76      1.00000e+00 
182.000      8.97127e-78      1.00000e+00 
183.000      1.18561e-79      1.00000e+00 
184.000      1.48234e-81      1.00000e+00 
185.000      1.75336e-83      1.00000e+00 
186.000      1.96205e-85      1.00000e+00 
187.000      2.07715e-87      1.00000e+00 
188.000      2.08039e-89      1.00000e+00 
189.000      1.97123e-91      1.00000e+00 
190.000      1.76705e-93      1.00000e+00 
191.000      1.49857e-95      1.00000e+00 
192.000      1.20233e-97      1.00000e+00 
193.000     9.12614e-100      1.00000e+00 
194.000     6.55343e-102      1.00000e+00 
195.000     4.45213e-104      1.00000e+00 
196.000     2.86144e-106      1.00000e+00 
197.000     1.73988e-108      1.00000e+00 
198.000     1.00085e-110      1.00000e+00 
199.000     5.44677e-113      1.00000e+00 
200.000     2.80431e-115      1.00000e+00 
201.000     1.36594e-117      1.00000e+00 
202.000     6.29438e-120      1.00000e+00 
203.000     2.74405e-122      1.00000e+00 
204.000     1.13175e-124      1.00000e+00 
205.000     4.41596e-127      1.00000e+00 
206.000     1.63011e-129      1.00000e+00 
207.000     5.69282e-132      1.00000e+00 
208.000     1.88085e-134      1.00000e+00 
209.000     5.87896e-137      1.00000e+00 
210.000     1.73846e-139      1.00000e+00 
211.000     4.86345e-142      1.00000e+00 
212.000     1.28719e-144      1.00000e+00 
213.000     3.22298e-147      1.00000e+00 
214.000     7.63469e-150      1.00000e+00 
215.000     1.71097e-152      1.00000e+00 
216.000     3.62753e-155      1.00000e+00 
217.000     7.30463e-158      1.00000e+00 
218.000     1.68833e-157      1.00000e+00 
219.000     9.42852e-155      1.00000e+00 
220.000     4.98543e-152      1.00000e+00 
221.000     2.49391e-149      1.00000e+00 
222.000     1.18026e-146      1.00000e+00 
223.000     5.28434e-144      1.00000e+00 
224.000     2.23833e-141      1.00000e+00 
225.000     8.96963e-139      1.00000e+00 
226.000     3.40051e-136      1.00000e+00 
227.000     1.21964e-133      1.00000e+00 
228.000     4.13846e-131      1.00000e+00 
229.000     1.32851e-128      1.00000e+00 
230.000     4.03466e-126      1.00000e+00 
231.000     1.15923e-123      1.00000e+00 
232.000     3.15100e-121      1.00000e+00 
233.000     8.10302e-119      1.00000e+00 
234.000     1.97135e-116      1.00000e+00 
235.000     4.53732e-114      1.00000e+00 
236.000     9.87991e-112      1.00000e+00 
237.000     2.03529e-109      1.00000e+00 
238.000     3.96658e-107      1.00000e+00 
239.000     7.31349e-105      1.00000e+00 
240.000     1.27571e-102      1.00000e+00 
241.000     2.10522e-100      1.00000e+00 
242.000      3.28672e-98      1.00000e+00 
243.000      4.85450e-96      1.00000e+00 
244.000      6.78337e-94      1.00000e+00 
245.000      8.96737e-92      1.00000e+00 
246.000      1.12151e-89      1.00000e+00 
247.000      1.32696e-87      1.00000e+00 
248.000      1.48537e-85      1.00000e+00 
249.000      1.57299e-83      1.00000e+00 
250.000      1.57594e-81      1.00000e+00 
251.000      1.49372e-79      1.00000e+00 
252.000      1.33942e-77      1.00000e+00 
253.000      1.13627e-75      1.00000e+00 
254.000      9.11944e-74      1.00000e+00 
255.000      6.92423e-72      1.00000e+00 
256.000      4.97386e-70      1.00000e+00 
257.000      3.38013e-68      1.00000e+00 
258.000      2.17316e-66      1.00000e+00 
259.000      1.32181e-64      1.00000e+00 
260.000      7.60615e-63      1.00000e+00 
261.000      4.14075e-61      1.00000e+00 
262.000      2.13261e-59      1.00000e+00 
263.000      1.03911e-57      1.00000e+00 
264.000      4.78995e-56      1.00000e+00 
265.000      2.08891e-54      1.00000e+00 
266.000      8.61836e-53      1.00000e+00 
267.000      3.36395e-51      1.00000e+00 
268.000      1.24220e-49      1.00000e+00 
269.000      4.33963e-48      1.00000e+00 
270.000      1.43427e-46      1.00000e+00 
271.000      4.48467e-45      1.00000e+00 
272.000      1.32662e-43      1.00000e+00 
273.000      3.71263e-42      1.00000e+00 
274.000      9.82957e-41      1.00000e+00 
275.000      2.46210e-39      1.00000e+00 
276.000      5.83439e-38      1.00000e+00 
277.000      1.30799e-36      1.00000e+00 
