# Gaussian folded, width=10 cm^-1
# [cm^-1] [(D/Å)^2 amu^-1]
0.000      1.21941e+04      0.00000e+00 
1.000      1.18607e+04      2.73451e-02 
2.000      1.09140e+04      1.04975e-01 
3.000      9.50123e+03      2.20835e-01 
4.000      7.82512e+03      3.58287e-01 
5.000      6.09706e+03      5.00000e-01 
6.000      4.49435e+03      6.31433e-01 
7.000      3.13424e+03      7.42972e-01 
8.000      2.06782e+03      8.30424e-01 
9.000      1.29066e+03      8.94157e-01 
10.000      7.62132e+02      9.37500e-01 
11.000      4.25760e+02      9.65085e-01 
12.000      2.25018e+02      9.81547e-01 
13.000      1.12509e+02      9.90773e-01 
14.000      5.32200e+01      9.95636e-01 
15.000      2.38166e+01      9.98047e-01 
16.000      1.00833e+01      9.99173e-01 
17.000      4.03872e+00      9.99669e-01 
18.000      1.53039e+00      9.99874e-01 
19.000      5.48627e-01      9.99955e-01 
20.000      1.86067e-01      9.99985e-01 
21.000      5.97010e-02      9.99995e-01 
22.000      1.81222e-02      9.99999e-01 
23.000      5.20422e-03      1.00000e+00 
24.000      1.41390e-03      1.00000e+00 
25.000      3.63413e-04      1.00000e+00 
26.000      8.83689e-05      1.00000e+00 
27.000      2.03290e-05      1.00000e+00 
28.000      4.42435e-06      1.00000e+00 
29.000      9.10964e-07      1.00000e+00 
30.000      1.77448e-07      1.00000e+00 
31.000      3.27007e-08      1.00000e+00 
32.000      5.70114e-09      1.00000e+00 
33.000      9.40338e-10      1.00000e+00 
34.000      1.46732e-10      1.00000e+00 
35.000      2.16611e-11      1.00000e+00 
36.000      3.02521e-12      1.00000e+00 
37.000      3.99713e-13      1.00000e+00 
38.000      4.99641e-14      1.00000e+00 
39.000      5.90861e-15      1.00000e+00 
40.000      6.61045e-16      1.00000e+00 
41.000      6.99671e-17      1.00000e+00 
42.000      7.00699e-18      1.00000e+00 
43.000      6.73638e-19      1.00000e+00 
44.000      1.59799e-19      1.00000e+00 
45.000      9.63030e-19      1.00000e+00 
46.000      8.65544e-18      1.00000e+00 
47.000      7.39775e-17      1.00000e+00 
48.000      5.98207e-16      1.00000e+00 
49.000      4.57641e-15      1.00000e+00 
50.000      3.31222e-14      1.00000e+00 
51.000      2.26796e-13      1.00000e+00 
52.000      1.46917e-12      1.00000e+00 
53.000      9.00390e-12      1.00000e+00 
54.000      5.22048e-11      1.00000e+00 
55.000      2.86360e-10      1.00000e+00 
56.000      1.48605e-09      1.00000e+00 
57.000      7.29589e-09      1.00000e+00 
58.000      3.38878e-08      1.00000e+00 
59.000      1.48912e-07      1.00000e+00 
60.000      6.19068e-07      1.00000e+00 
61.000      2.43482e-06      1.00000e+00 
62.000      9.05979e-06      1.00000e+00 
63.000      3.18926e-05      1.00000e+00 
64.000      1.06214e-04      1.00000e+00 
65.000      3.34656e-04      1.00000e+00 
66.000      9.97549e-04      1.00000e+00 
67.000      2.81314e-03      1.00000e+00 
68.000      7.50534e-03      9.99999e-01 
69.000      1.89440e-02      9.99998e-01 
70.000      4.52368e-02      9.99996e-01 
71.000      1.02196e-01      9.99992e-01 
72.000      2.18423e-01      9.99982e-01 
73.000      4.41657e-01      9.99964e-01 
74.000      8.44874e-01      9.99931e-01 
75.000      1.52905e+00      9.99875e-01 
76.000      2.61800e+00      9.99785e-01 
77.000      4.24074e+00      9.99652e-01 
78.000      6.49882e+00      9.99467e-01 
79.000      9.42211e+00      9.99227e-01 
80.000      1.29236e+01      9.98940e-01 
81.000      1.67703e+01      9.98625e-01 
82.000      2.05882e+01      9.98312e-01 
83.000      2.39121e+01      9.98039e-01 
84.000      2.62748e+01      9.97845e-01 
85.000      2.73138e+01      9.97760e-01 
86.000      2.68624e+01      9.97797e-01 
87.000      2.49937e+01      9.97950e-01 
88.000      2.20007e+01      9.98196e-01 
89.000      1.83217e+01      9.98498e-01 
90.000      1.44349e+01      9.98816e-01 
91.000      1.07593e+01      9.99118e-01 
92.000      7.58713e+00      9.99378e-01 
93.000      5.06164e+00      9.99585e-01 
94.000      3.19467e+00      9.99738e-01 
95.000      1.90758e+00      9.99844e-01 
96.000      1.07761e+00      9.99912e-01 
97.000      5.75916e-01      9.99953e-01 
98.000      2.91192e-01      9.99976e-01 
99.000      1.39291e-01      9.99989e-01 
100.000      6.30356e-02      9.99995e-01 
101.000      2.69880e-02      9.99998e-01 
102.000      1.09314e-02      9.99999e-01 
103.000      4.18894e-03      1.00000e+00 
104.000      1.51864e-03      1.00000e+00 
105.000      5.20864e-04      1.00000e+00 
106.000      1.69012e-04      1.00000e+00 
107.000      5.18836e-05      1.00000e+00 
108.000      1.50683e-05      1.00000e+00 
109.000      4.14020e-06      1.00000e+00 
110.000      1.07621e-06      1.00000e+00 
111.000      2.64666e-07      1.00000e+00 
112.000      6.15769e-08      1.00000e+00 
113.000      1.35538e-08      1.00000e+00 
114.000      2.82243e-09      1.00000e+00 
115.000      5.56043e-10      1.00000e+00 
116.000      1.03637e-10      1.00000e+00 
117.000      1.82743e-11      1.00000e+00 
118.000      3.04853e-12      1.00000e+00 
119.000      4.81129e-13      1.00000e+00 
120.000      7.18378e-14      1.00000e+00 
121.000      1.01477e-14      1.00000e+00 
122.000      1.35613e-15      1.00000e+00 
123.000      1.71458e-16      1.00000e+00 
124.000      2.05085e-17      1.00000e+00 
125.000      2.32078e-18      1.00000e+00 
126.000      2.48459e-19      1.00000e+00 
127.000      2.51649e-20      1.00000e+00 
128.000      2.41134e-21      1.00000e+00 
129.000      2.18597e-22      1.00000e+00 
130.000      1.87478e-23      1.00000e+00 
131.000      1.52117e-24      1.00000e+00 
132.000      1.16768e-25      1.00000e+00 
133.000      8.48000e-27      1.00000e+00 
134.000      5.82623e-28      1.00000e+00 
135.000      3.78704e-29      1.00000e+00 
136.000      2.32881e-30      1.00000e+00 
137.000      1.35485e-31      1.00000e+00 
138.000      7.45706e-33      1.00000e+00 
139.000      3.88299e-34      1.00000e+00 
140.000      1.91287e-35      1.00000e+00 
141.000      8.91514e-37      1.00000e+00 
142.000      3.93089e-38      1.00000e+00 
143.000      1.63974e-39      1.00000e+00 
144.000      6.47114e-41      1.00000e+00 
145.000      2.41606e-42      1.00000e+00 
146.000      8.53407e-44      1.00000e+00 
147.000      2.85184e-45      1.00000e+00 
148.000      9.01606e-47      1.00000e+00 
149.000      2.69668e-48      1.00000e+00 
150.000      7.63068e-50      1.00000e+00 
151.000      2.04277e-51      1.00000e+00 
152.000      5.17363e-53      1.00000e+00 
153.000      1.23963e-54      1.00000e+00 
154.000      2.81004e-56      1.00000e+00 
155.000      6.02634e-58      1.00000e+00 
156.000      1.22281e-59      1.00000e+00 
157.000      2.92081e-61      1.00000e+00 
158.000      2.62723e-60      1.00000e+00 
159.000      1.13417e-58      1.00000e+00 
160.000      4.63964e-57      1.00000e+00 
161.000      1.79559e-55      1.00000e+00 
162.000      6.57425e-54      1.00000e+00 
163.000      2.27721e-52      1.00000e+00 
164.000      7.46241e-51      1.00000e+00 
165.000      2.31351e-49      1.00000e+00 
166.000      6.78550e-48      1.00000e+00 
167.000      1.88283e-46      1.00000e+00 
168.000      4.94260e-45      1.00000e+00 
169.000      1.22749e-43      1.00000e+00 
170.000      2.88403e-42      1.00000e+00 
171.000      6.41059e-41      1.00000e+00 
172.000      1.34807e-39      1.00000e+00 
173.000      2.68193e-38      1.00000e+00 
174.000      5.04776e-37      1.00000e+00 
175.000      8.98809e-36      1.00000e+00 
176.000      1.51410e-34      1.00000e+00 
177.000      2.41300e-33      1.00000e+00 
178.000      3.63814e-32      1.00000e+00 
179.000      5.18941e-31      1.00000e+00 
180.000      7.00285e-30      1.00000e+00 
181.000      8.94024e-29      1.00000e+00 
182.000      1.07979e-27      1.00000e+00 
183.000      1.23382e-26      1.00000e+00 
184.000      1.33376e-25      1.00000e+00 
185.000      1.36403e-24      1.00000e+00 
186.000      1.31973e-23      1.00000e+00 
187.000      1.20799e-22      1.00000e+00 
188.000      1.04607e-21      1.00000e+00 
189.000      8.56994e-21      1.00000e+00 
190.000      6.64218e-20      1.00000e+00 
191.000      4.87036e-19      1.00000e+00 
192.000      3.37854e-18      1.00000e+00 
193.000      2.21725e-17      1.00000e+00 
194.000      1.37663e-16      1.00000e+00 
195.000      8.08609e-16      1.00000e+00 
196.000      4.49342e-15      1.00000e+00 
197.000      2.36229e-14      1.00000e+00 
198.000      1.17491e-13      1.00000e+00 
199.000      5.52837e-13      1.00000e+00 
200.000      2.46097e-12      1.00000e+00 
201.000      1.03641e-11      1.00000e+00 
202.000      4.12930e-11      1.00000e+00 
203.000      1.55646e-10      1.00000e+00 
204.000      5.55031e-10      1.00000e+00 
205.000      1.87247e-09      1.00000e+00 
206.000      5.97624e-09      1.00000e+00 
207.000      1.80451e-08      1.00000e+00 
208.000      5.15478e-08      1.00000e+00 
209.000      1.39308e-07      1.00000e+00 
210.000      3.56174e-07      1.00000e+00 
211.000      8.61518e-07      1.00000e+00 
212.000      1.97144e-06      1.00000e+00 
213.000      4.26797e-06      1.00000e+00 
214.000      8.74132e-06      1.00000e+00 
215.000      1.69375e-05      1.00000e+00 
216.000      3.10485e-05      1.00000e+00 
