# Gaussian folded, width=10 cm^-1
# [cm^-1] [(D/Å)^2 amu^-1]
0.000      1.69337e+01      4.10788e-01 
1.000      1.64706e+01      4.26900e-01 
2.000      1.51561e+01      4.72640e-01 
3.000      1.31942e+01      5.40906e-01 
4.000      1.08666e+01      6.21895e-01 
5.000      8.46687e+00      7.05393e-01 
6.000      6.24122e+00      7.82835e-01 
7.000      4.35245e+00      8.48555e-01 
8.000      2.87155e+00      9.00084e-01 
9.000      1.79232e+00      9.37636e-01 
10.000      1.05836e+00      9.63174e-01 
11.000      5.91247e-01      9.79427e-01 
12.000      3.12479e-01      9.89127e-01 
13.000      1.56240e-01      9.94564e-01 
14.000      7.39059e-02      9.97428e-01 
15.000      3.30739e-02      9.98849e-01 
16.000      1.40026e-02      9.99513e-01 
17.000      5.60852e-03      9.99805e-01 
18.000      2.12523e-03      9.99926e-01 
19.000      7.61873e-04      9.99973e-01 
20.000      2.58390e-04      9.99991e-01 
21.000      8.29062e-05      9.99997e-01 
22.000      2.51661e-05      9.99999e-01 
23.000      7.22706e-06      1.00000e+00 
24.000      1.96348e-06      1.00000e+00 
25.000      5.04670e-07      1.00000e+00 
26.000      1.22717e-07      1.00000e+00 
27.000      2.82308e-08      1.00000e+00 
28.000      6.14408e-09      1.00000e+00 
29.000      1.26505e-09      1.00000e+00 
30.000      2.46421e-10      1.00000e+00 
31.000      4.54115e-11      1.00000e+00 
32.000      7.91717e-12      1.00000e+00 
33.000      1.30585e-12      1.00000e+00 
34.000      2.03766e-13      1.00000e+00 
35.000      3.00808e-14      1.00000e+00 
36.000      4.20112e-15      1.00000e+00 
37.000      5.55085e-16      1.00000e+00 
38.000      6.94026e-17      1.00000e+00 
39.000      8.34146e-18      1.00000e+00 
40.000      1.93402e-18      1.00000e+00 
41.000      7.27093e-18      1.00000e+00 
42.000      4.79289e-17      1.00000e+00 
43.000      3.02824e-16      1.00000e+00 
44.000      1.81045e-15      1.00000e+00 
45.000      1.02400e-14      1.00000e+00 
46.000      5.47941e-14      1.00000e+00 
47.000      2.77385e-13      1.00000e+00 
48.000      1.32847e-12      1.00000e+00 
49.000      6.01917e-12      1.00000e+00 
50.000      2.58012e-11      1.00000e+00 
51.000      1.04631e-10      1.00000e+00 
52.000      4.01419e-10      1.00000e+00 
53.000      1.45698e-09      1.00000e+00 
54.000      5.00296e-09      1.00000e+00 
55.000      1.62524e-08      1.00000e+00 
56.000      4.99490e-08      1.00000e+00 
57.000      1.45229e-07      1.00000e+00 
58.000      3.99481e-07      1.00000e+00 
59.000      1.03958e-06      1.00000e+00 
60.000      2.55939e-06      1.00000e+00 
61.000      5.96120e-06      1.00000e+00 
62.000      1.31355e-05      1.00000e+00 
63.000      2.73829e-05      9.99999e-01 
64.000      5.40044e-05      9.99998e-01 
65.000      1.00762e-04      9.99996e-01 
66.000      1.77861e-04      9.99994e-01 
67.000      2.97018e-04      9.99990e-01 
68.000      4.69249e-04      9.99984e-01 
69.000      7.01359e-04      9.99976e-01 
70.000      9.91735e-04      9.99965e-01 
